"travelCode","userCode","from","to","flightType","price","time","distance","agency","date"
514,4,"Recife (PE)","Aracaju (SE)","firstClass",1181.19,1.44,555.74,"Rainbow","06/13/2021"
515,4,"Recife (PE)","Florianopolis (SC)","economic",803.39,1.76,676.53,"Rainbow","06/17/2021"
515,4,"Florianopolis (SC)","Recife (PE)","economic",695.3,1.76,676.53,"Rainbow","06/20/2021"
516,4,"Aracaju (SE)","Brasilia (DF)","firstClass",898.04,1.11,425.98,"FlyingDrops","06/24/2021"
516,4,"Brasilia (DF)","Aracaju (SE)","firstClass",1287.52,1.11,425.98,"FlyingDrops","06/26/2021"
517,4,"Recife (PE)","Natal (RN)","economic",360.22,0.58,222.67,"Rainbow","07/01/2021"
517,4,"Natal (RN)","Recife (PE)","economic",406.36,0.58,222.67,"Rainbow","07/05/2021"
518,4,"Brasilia (DF)","Sao Paulo (SP)","economic",533.8,0.67,257.81,"Rainbow","07/08/2021"
518,4,"Sao Paulo (SP)","Brasilia (DF)","economic",393.84,0.67,257.81,"Rainbow","07/09/2021"
519,4,"Brasilia (DF)","Florianopolis (SC)","firstClass",1569.65,1.66,637.56,"FlyingDrops","07/15/2021"
519,4,"Florianopolis (SC)","Brasilia (DF)","firstClass",1097.17,1.66,637.56,"FlyingDrops","07/17/2021"
520,4,"Recife (PE)","Aracaju (SE)","premium",932.84,1.44,555.74,"CloudFy","07/22/2021"
520,4,"Aracaju (SE)","Recife (PE)","premium",835.21,1.44,555.74,"CloudFy","07/25/2021"
521,4,"Brasilia (DF)","Aracaju (SE)","firstClass",1260.1,1.11,425.98,"CloudFy","07/29/2021"
521,4,"Aracaju (SE)","Brasilia (DF)","firstClass",957.68,1.11,425.98,"CloudFy","07/30/2021"
522,4,"Aracaju (SE)","Recife (PE)","premium",835.21,1.44,555.74,"CloudFy","08/05/2021"
522,4,"Recife (PE)","Aracaju (SE)","premium",932.84,1.44,555.74,"CloudFy","08/06/2021"
523,4,"Aracaju (SE)","Florianopolis (SC)","firstClass",1515.79,2.1,808.85,"CloudFy","08/12/2021"
523,4,"Florianopolis (SC)","Aracaju (SE)","firstClass",1468.03,2.1,808.85,"CloudFy","08/13/2021"
524,4,"Aracaju (SE)","Brasilia (DF)","premium",706.36,1.11,425.98,"Rainbow","08/19/2021"
524,4,"Brasilia (DF)","Aracaju (SE)","premium",965.62,1.11,425.98,"Rainbow","08/23/2021"
525,4,"Aracaju (SE)","Florianopolis (SC)","economic",852.18,2.1,808.85,"Rainbow","08/26/2021"
525,4,"Florianopolis (SC)","Aracaju (SE)","economic",819.41,2.1,808.85,"Rainbow","08/29/2021"
526,4,"Brasilia (DF)","Salvador (BH)","economic",921.08,1.76,676.56,"Rainbow","09/02/2021"
526,4,"Salvador (BH)","Brasilia (DF)","economic",609.83,1.76,676.56,"Rainbow","09/03/2021"
527,4,"Brasilia (DF)","Florianopolis (SC)","firstClass",1576.97,1.66,637.56,"Rainbow","09/09/2021"
527,4,"Florianopolis (SC)","Brasilia (DF)","firstClass",1087.18,1.66,637.56,"Rainbow","09/13/2021"
528,4,"Recife (PE)","Natal (RN)","firstClass",628.96,0.58,222.67,"Rainbow","09/16/2021"
528,4,"Natal (RN)","Recife (PE)","firstClass",806.91,0.58,222.67,"Rainbow","09/17/2021"
529,4,"Recife (PE)","Sao Paulo (SP)","firstClass",980.83,1.26,486.52,"Rainbow","09/23/2021"
529,4,"Sao Paulo (SP)","Recife (PE)","firstClass",1573.5,1.26,486.52,"Rainbow","09/26/2021"
530,4,"Brasilia (DF)","Sao Paulo (SP)","firstClass",893.65,0.67,257.81,"CloudFy","09/30/2021"
530,4,"Sao Paulo (SP)","Brasilia (DF)","firstClass",742.94,0.67,257.81,"CloudFy","10/04/2021"
531,4,"Aracaju (SE)","Rio de Janeiro (RJ)","firstClass",1183.57,1.55,597.61,"CloudFy","10/07/2021"
531,4,"Rio de Janeiro (RJ)","Aracaju (SE)","firstClass",1446.4,1.55,597.61,"CloudFy","10/11/2021"
532,4,"Aracaju (SE)","Rio de Janeiro (RJ)","economic",717.04,1.55,597.61,"CloudFy","10/14/2021"
532,4,"Rio de Janeiro (RJ)","Aracaju (SE)","economic",796.42,1.55,597.61,"CloudFy","10/18/2021"
533,4,"Brasilia (DF)","Recife (PE)","premium",568.38,0.63,242.21,"CloudFy","10/21/2021"
533,4,"Recife (PE)","Brasilia (DF)","premium",573.61,0.63,242.21,"CloudFy","10/24/2021"
534,4,"Recife (PE)","Florianopolis (SC)","firstClass",1354.53,1.76,676.53,"CloudFy","10/28/2021"
534,4,"Florianopolis (SC)","Recife (PE)","firstClass",1300.6,1.76,676.53,"CloudFy","11/01/2021"
535,4,"Recife (PE)","Aracaju (SE)","premium",932.22,1.44,555.74,"Rainbow","11/04/2021"
535,4,"Aracaju (SE)","Recife (PE)","premium",875.41,1.44,555.74,"Rainbow","11/07/2021"
536,4,"Recife (PE)","Rio de Janeiro (RJ)","premium",1270.03,2.3,885.57,"CloudFy","11/11/2021"
536,4,"Rio de Janeiro (RJ)","Recife (PE)","premium",1333.52,2.3,885.57,"CloudFy","11/13/2021"
537,4,"Brasilia (DF)","Recife (PE)","premium",559.13,0.63,242.21,"Rainbow","11/18/2021"
537,4,"Recife (PE)","Brasilia (DF)","premium",638.63,0.63,242.21,"Rainbow","11/21/2021"
538,4,"Aracaju (SE)","Rio de Janeiro (RJ)","firstClass",1183.57,1.55,597.61,"CloudFy","11/25/2021"
538,4,"Rio de Janeiro (RJ)","Aracaju (SE)","firstClass",1446.4,1.55,597.61,"CloudFy","11/28/2021"
539,4,"Recife (PE)","Campo Grande (MS)","firstClass",1038.95,1.39,535.4,"FlyingDrops","12/02/2021"
539,4,"Campo Grande (MS)","Recife (PE)","firstClass",1262.23,1.39,535.4,"FlyingDrops","12/03/2021"
540,4,"Recife (PE)","Rio de Janeiro (RJ)","firstClass",1706.89,2.3,885.57,"FlyingDrops","12/09/2021"
540,4,"Rio de Janeiro (RJ)","Recife (PE)","firstClass",1702.23,2.3,885.57,"FlyingDrops","12/13/2021"
541,4,"Recife (PE)","Rio de Janeiro (RJ)","firstClass",1611.14,2.3,885.57,"Rainbow","12/16/2021"
541,4,"Rio de Janeiro (RJ)","Recife (PE)","firstClass",1617.81,2.3,885.57,"Rainbow","12/19/2021"
542,4,"Recife (PE)","Sao Paulo (SP)","economic",513.06,1.26,486.52,"CloudFy","12/23/2021"
542,4,"Sao Paulo (SP)","Recife (PE)","economic",829.91,1.26,486.52,"CloudFy","12/25/2021"
543,4,"Brasilia (DF)","Campo Grande (MS)","firstClass",1009.71,0.72,277.7,"FlyingDrops","12/30/2021"
543,4,"Campo Grande (MS)","Brasilia (DF)","firstClass",847.83,0.72,277.7,"FlyingDrops","01/02/2022"
544,4,"Recife (PE)","Salvador (BH)","firstClass",1484.94,2.05,788.55,"CloudFy","01/06/2022"
544,4,"Salvador (BH)","Recife (PE)","firstClass",1440.02,2.05,788.55,"CloudFy","01/10/2022"
545,4,"Recife (PE)","Campo Grande (MS)","firstClass",1038.95,1.39,535.4,"FlyingDrops","01/13/2022"
545,4,"Campo Grande (MS)","Recife (PE)","firstClass",1262.23,1.39,535.4,"FlyingDrops","01/14/2022"
546,4,"Recife (PE)","Brasilia (DF)","firstClass",697.22,0.63,242.21,"FlyingDrops","01/20/2022"
546,4,"Brasilia (DF)","Recife (PE)","firstClass",691.39,0.63,242.21,"FlyingDrops","01/22/2022"
547,4,"Brasilia (DF)","Sao Paulo (SP)","premium",750,0.67,257.81,"Rainbow","01/27/2022"
547,4,"Sao Paulo (SP)","Brasilia (DF)","premium",586.06,0.67,257.81,"Rainbow","01/31/2022"
548,4,"Brasilia (DF)","Campo Grande (MS)","premium",831.7,0.72,277.7,"CloudFy","02/03/2022"
548,4,"Campo Grande (MS)","Brasilia (DF)","premium",661.32,0.72,277.7,"CloudFy","02/05/2022"
549,4,"Recife (PE)","Brasilia (DF)","firstClass",697.22,0.63,242.21,"FlyingDrops","02/10/2022"
549,4,"Brasilia (DF)","Recife (PE)","firstClass",691.39,0.63,242.21,"FlyingDrops","02/11/2022"
550,4,"Aracaju (SE)","Recife (PE)","firstClass",1124.11,1.44,555.74,"CloudFy","02/17/2022"
550,4,"Recife (PE)","Aracaju (SE)","firstClass",1166.1,1.44,555.74,"CloudFy","02/19/2022"
551,4,"Brasilia (DF)","Campo Grande (MS)","firstClass",1096.58,0.72,277.7,"CloudFy","02/24/2022"
551,4,"Campo Grande (MS)","Brasilia (DF)","firstClass",949.99,0.72,277.7,"CloudFy","02/26/2022"
552,4,"Aracaju (SE)","Sao Paulo (SP)","firstClass",752.27,1.02,392.76,"Rainbow","03/03/2022"
552,4,"Sao Paulo (SP)","Aracaju (SE)","firstClass",1159.84,1.02,392.76,"Rainbow","03/05/2022"
553,4,"Aracaju (SE)","Natal (RN)","premium",427.25,0.46,176.33,"Rainbow","03/10/2022"
553,4,"Natal (RN)","Aracaju (SE)","premium",479.37,0.46,176.33,"Rainbow","03/11/2022"
554,4,"Brasilia (DF)","Aracaju (SE)","premium",965.62,1.11,425.98,"Rainbow","03/17/2022"
554,4,"Aracaju (SE)","Brasilia (DF)","premium",706.36,1.11,425.98,"Rainbow","03/21/2022"
555,4,"Brasilia (DF)","Florianopolis (SC)","premium",1189.32,1.66,637.56,"CloudFy","03/24/2022"
555,4,"Florianopolis (SC)","Brasilia (DF)","premium",885.37,1.66,637.56,"CloudFy","03/25/2022"
556,4,"Recife (PE)","Salvador (BH)","economic",842.11,2.05,788.55,"CloudFy","03/31/2022"
556,4,"Salvador (BH)","Recife (PE)","economic",767.27,2.05,788.55,"CloudFy","04/03/2022"
557,4,"Recife (PE)","Salvador (BH)","premium",1249.83,2.05,788.55,"Rainbow","04/07/2022"
557,4,"Salvador (BH)","Recife (PE)","premium",1103.23,2.05,788.55,"Rainbow","04/08/2022"
558,4,"Recife (PE)","Rio de Janeiro (RJ)","premium",1270.03,2.3,885.57,"CloudFy","04/14/2022"
558,4,"Rio de Janeiro (RJ)","Recife (PE)","premium",1333.52,2.3,885.57,"CloudFy","04/16/2022"
559,4,"Recife (PE)","Salvador (BH)","economic",842.11,2.05,788.55,"CloudFy","04/21/2022"
559,4,"Salvador (BH)","Recife (PE)","economic",767.27,2.05,788.55,"CloudFy","04/23/2022"
560,4,"Brasilia (DF)","Recife (PE)","premium",568.38,0.63,242.21,"CloudFy","04/28/2022"
560,4,"Recife (PE)","Brasilia (DF)","premium",573.61,0.63,242.21,"CloudFy","04/30/2022"
561,4,"Brasilia (DF)","Salvador (BH)","premium",1268.97,1.76,676.56,"Rainbow","05/05/2022"
561,4,"Salvador (BH)","Brasilia (DF)","premium",882.86,1.76,676.56,"Rainbow","05/09/2022"
562,4,"Recife (PE)","Natal (RN)","economic",360.22,0.58,222.67,"Rainbow","05/12/2022"
562,4,"Natal (RN)","Recife (PE)","economic",406.36,0.58,222.67,"Rainbow","05/14/2022"
563,4,"Recife (PE)","Florianopolis (SC)","economic",761.2,1.76,676.53,"CloudFy","05/19/2022"
563,4,"Florianopolis (SC)","Recife (PE)","economic",674.52,1.76,676.53,"CloudFy","05/22/2022"
564,4,"Recife (PE)","Rio de Janeiro (RJ)","firstClass",1611.14,2.3,885.57,"Rainbow","05/26/2022"
564,4,"Rio de Janeiro (RJ)","Recife (PE)","firstClass",1617.81,2.3,885.57,"Rainbow","05/27/2022"
565,4,"Recife (PE)","Rio de Janeiro (RJ)","firstClass",1611.14,2.3,885.57,"Rainbow","06/02/2022"
565,4,"Rio de Janeiro (RJ)","Recife (PE)","firstClass",1617.81,2.3,885.57,"Rainbow","06/04/2022"
566,4,"Aracaju (SE)","Florianopolis (SC)","firstClass",1582.41,2.1,808.85,"Rainbow","06/09/2022"
566,4,"Florianopolis (SC)","Aracaju (SE)","firstClass",1582.1,2.1,808.85,"Rainbow","06/11/2022"
567,4,"Recife (PE)","Florianopolis (SC)","firstClass",1434.38,1.76,676.53,"FlyingDrops","06/16/2022"
567,4,"Florianopolis (SC)","Recife (PE)","firstClass",1292.29,1.76,676.53,"FlyingDrops","06/18/2022"
568,4,"Brasilia (DF)","Campo Grande (MS)","premium",831.7,0.72,277.7,"CloudFy","06/23/2022"
568,4,"Campo Grande (MS)","Brasilia (DF)","premium",661.32,0.72,277.7,"CloudFy","06/27/2022"
569,4,"Recife (PE)","Campo Grande (MS)","firstClass",1069.12,1.39,535.4,"Rainbow","06/30/2022"
569,4,"Campo Grande (MS)","Recife (PE)","firstClass",1185.95,1.39,535.4,"Rainbow","07/01/2022"
570,4,"Recife (PE)","Brasilia (DF)","firstClass",721.93,0.63,242.21,"Rainbow","07/07/2022"
570,4,"Brasilia (DF)","Recife (PE)","firstClass",772.21,0.63,242.21,"Rainbow","07/11/2022"
571,4,"Aracaju (SE)","Rio de Janeiro (RJ)","firstClass",1189.86,1.55,597.61,"Rainbow","07/14/2022"
571,4,"Rio de Janeiro (RJ)","Aracaju (SE)","firstClass",1386.46,1.55,597.61,"Rainbow","07/15/2022"
572,4,"Recife (PE)","Brasilia (DF)","firstClass",697.22,0.63,242.21,"FlyingDrops","07/21/2022"
572,4,"Brasilia (DF)","Recife (PE)","firstClass",691.39,0.63,242.21,"FlyingDrops","07/22/2022"
573,4,"Recife (PE)","Aracaju (SE)","economic",684.88,1.44,555.74,"CloudFy","07/28/2022"
573,4,"Aracaju (SE)","Recife (PE)","economic",604.14,1.44,555.74,"CloudFy","07/30/2022"
574,4,"Recife (PE)","Brasilia (DF)","premium",573.61,0.63,242.21,"CloudFy","08/04/2022"
574,4,"Brasilia (DF)","Recife (PE)","premium",568.38,0.63,242.21,"CloudFy","08/08/2022"
575,4,"Recife (PE)","Campo Grande (MS)","firstClass",1038.95,1.39,535.4,"FlyingDrops","08/11/2022"
575,4,"Campo Grande (MS)","Recife (PE)","firstClass",1262.23,1.39,535.4,"FlyingDrops","08/14/2022"
576,4,"Aracaju (SE)","Brasilia (DF)","premium",706.36,1.11,425.98,"Rainbow","08/18/2022"
576,4,"Brasilia (DF)","Aracaju (SE)","premium",965.62,1.11,425.98,"Rainbow","08/20/2022"
577,4,"Brasilia (DF)","Salvador (BH)","firstClass",1724.49,1.76,676.56,"FlyingDrops","08/25/2022"
577,4,"Salvador (BH)","Brasilia (DF)","firstClass",1020.08,1.76,676.56,"FlyingDrops","08/29/2022"
578,4,"Recife (PE)","Aracaju (SE)","firstClass",1181.19,1.44,555.74,"Rainbow","09/01/2022"
578,4,"Aracaju (SE)","Recife (PE)","firstClass",1119.47,1.44,555.74,"Rainbow","09/04/2022"
579,4,"Aracaju (SE)","Natal (RN)","firstClass",598.61,0.46,176.33,"CloudFy","09/08/2022"
579,4,"Natal (RN)","Aracaju (SE)","firstClass",576.66,0.46,176.33,"CloudFy","09/10/2022"
580,4,"Recife (PE)","Florianopolis (SC)","firstClass",1371.83,1.76,676.53,"Rainbow","09/15/2022"
580,4,"Florianopolis (SC)","Recife (PE)","firstClass",1175.62,1.76,676.53,"Rainbow","09/16/2022"
581,4,"Brasilia (DF)","Rio de Janeiro (RJ)","economic",371.04,0.48,183.37,"Rainbow","09/22/2022"
581,4,"Rio de Janeiro (RJ)","Brasilia (DF)","economic",364.34,0.48,183.37,"Rainbow","09/25/2022"
582,4,"Aracaju (SE)","Sao Paulo (SP)","premium",588.14,1.02,392.76,"Rainbow","09/29/2022"
582,4,"Sao Paulo (SP)","Aracaju (SE)","premium",962.54,1.02,392.76,"Rainbow","10/02/2022"
583,4,"Recife (PE)","Brasilia (DF)","premium",573.61,0.63,242.21,"CloudFy","10/06/2022"
583,4,"Brasilia (DF)","Recife (PE)","premium",568.38,0.63,242.21,"CloudFy","10/09/2022"
584,4,"Aracaju (SE)","Rio de Janeiro (RJ)","economic",712.64,1.55,597.61,"Rainbow","10/13/2022"
584,4,"Rio de Janeiro (RJ)","Aracaju (SE)","economic",734.09,1.55,597.61,"Rainbow","10/14/2022"
585,4,"Recife (PE)","Rio de Janeiro (RJ)","economic",910.7,2.3,885.57,"CloudFy","10/20/2022"
585,4,"Rio de Janeiro (RJ)","Recife (PE)","economic",952.83,2.3,885.57,"CloudFy","10/24/2022"
586,4,"Recife (PE)","Salvador (BH)","premium",1242.65,2.05,788.55,"CloudFy","10/27/2022"
586,4,"Salvador (BH)","Recife (PE)","premium",1016.53,2.05,788.55,"CloudFy","10/29/2022"
587,4,"Aracaju (SE)","Salvador (BH)","firstClass",1723.71,2.16,830.86,"Rainbow","11/03/2022"
587,4,"Salvador (BH)","Aracaju (SE)","firstClass",1520.02,2.16,830.86,"Rainbow","11/04/2022"
588,4,"Aracaju (SE)","Natal (RN)","firstClass",577.71,0.46,176.33,"FlyingDrops","11/10/2022"
588,4,"Natal (RN)","Aracaju (SE)","firstClass",611.59,0.46,176.33,"FlyingDrops","11/12/2022"
589,4,"Aracaju (SE)","Brasilia (DF)","premium",706.36,1.11,425.98,"Rainbow","11/17/2022"
589,4,"Brasilia (DF)","Aracaju (SE)","premium",965.62,1.11,425.98,"Rainbow","11/20/2022"
590,4,"Brasilia (DF)","Recife (PE)","economic",421.2,0.63,242.21,"Rainbow","11/24/2022"
590,4,"Recife (PE)","Brasilia (DF)","economic",439.38,0.63,242.21,"Rainbow","11/26/2022"
591,4,"Brasilia (DF)","Recife (PE)","firstClass",772.21,0.63,242.21,"Rainbow","12/01/2022"
591,4,"Recife (PE)","Brasilia (DF)","firstClass",721.93,0.63,242.21,"Rainbow","12/05/2022"
592,4,"Recife (PE)","Florianopolis (SC)","premium",1070.54,1.76,676.53,"Rainbow","12/08/2022"
592,4,"Florianopolis (SC)","Recife (PE)","premium",1013.4,1.76,676.53,"Rainbow","12/10/2022"
593,4,"Recife (PE)","Sao Paulo (SP)","premium",657.87,1.26,486.52,"CloudFy","12/15/2022"
593,4,"Sao Paulo (SP)","Recife (PE)","premium",1195.26,1.26,486.52,"CloudFy","12/16/2022"
594,4,"Recife (PE)","Rio de Janeiro (RJ)","premium",1270.03,2.3,885.57,"CloudFy","12/22/2022"
594,4,"Rio de Janeiro (RJ)","Recife (PE)","premium",1333.52,2.3,885.57,"CloudFy","12/24/2022"
595,4,"Aracaju (SE)","Sao Paulo (SP)","economic",446.73,1.02,392.76,"Rainbow","12/29/2022"
595,4,"Sao Paulo (SP)","Aracaju (SE)","economic",647.9,1.02,392.76,"Rainbow","01/02/2023"
596,4,"Recife (PE)","Brasilia (DF)","premium",638.63,0.63,242.21,"Rainbow","01/05/2023"
596,4,"Brasilia (DF)","Recife (PE)","premium",559.13,0.63,242.21,"Rainbow","01/06/2023"
597,4,"Recife (PE)","Natal (RN)","premium",488.73,0.58,222.67,"Rainbow","01/12/2023"
597,4,"Natal (RN)","Recife (PE)","premium",579.62,0.58,222.67,"Rainbow","01/15/2023"
598,4,"Recife (PE)","Natal (RN)","economic",360.22,0.58,222.67,"Rainbow","01/19/2023"
598,4,"Natal (RN)","Recife (PE)","economic",406.36,0.58,222.67,"Rainbow","01/23/2023"
599,4,"Recife (PE)","Sao Paulo (SP)","firstClass",883.63,1.26,486.52,"CloudFy","01/26/2023"
599,4,"Sao Paulo (SP)","Recife (PE)","firstClass",1533.42,1.26,486.52,"CloudFy","01/28/2023"
600,4,"Brasilia (DF)","Salvador (BH)","economic",921.08,1.76,676.56,"Rainbow","02/02/2023"
600,4,"Salvador (BH)","Brasilia (DF)","economic",609.83,1.76,676.56,"Rainbow","02/04/2023"
601,4,"Recife (PE)","Rio de Janeiro (RJ)","premium",1351.89,2.3,885.57,"Rainbow","02/09/2023"
601,4,"Rio de Janeiro (RJ)","Recife (PE)","premium",1306.26,2.3,885.57,"Rainbow","02/10/2023"
602,4,"Aracaju (SE)","Natal (RN)","economic",332.1,0.46,176.33,"CloudFy","02/16/2023"
602,4,"Natal (RN)","Aracaju (SE)","economic",361.68,0.46,176.33,"CloudFy","02/20/2023"
603,4,"Recife (PE)","Brasilia (DF)","economic",393.68,0.63,242.21,"CloudFy","02/23/2023"
603,4,"Brasilia (DF)","Recife (PE)","economic",432.1,0.63,242.21,"CloudFy","02/27/2023"
604,4,"Aracaju (SE)","Sao Paulo (SP)","firstClass",756.3,1.02,392.76,"FlyingDrops","03/02/2023"
604,4,"Sao Paulo (SP)","Aracaju (SE)","firstClass",1269.73,1.02,392.76,"FlyingDrops","03/05/2023"
605,4,"Recife (PE)","Florianopolis (SC)","economic",761.2,1.76,676.53,"CloudFy","03/09/2023"
605,4,"Florianopolis (SC)","Recife (PE)","economic",674.52,1.76,676.53,"CloudFy","03/13/2023"
606,4,"Brasilia (DF)","Aracaju (SE)","premium",987.07,1.11,425.98,"CloudFy","03/16/2023"
606,4,"Aracaju (SE)","Brasilia (DF)","premium",755.62,1.11,425.98,"CloudFy","03/20/2023"
607,4,"Aracaju (SE)","Sao Paulo (SP)","economic",410.79,1.02,392.76,"CloudFy","03/23/2023"
607,4,"Sao Paulo (SP)","Aracaju (SE)","economic",722.74,1.02,392.76,"CloudFy","03/25/2023"
608,4,"Aracaju (SE)","Rio de Janeiro (RJ)","firstClass",1189.86,1.55,597.61,"Rainbow","03/30/2023"
608,4,"Rio de Janeiro (RJ)","Aracaju (SE)","firstClass",1386.46,1.55,597.61,"Rainbow","04/01/2023"
609,4,"Brasilia (DF)","Campo Grande (MS)","firstClass",1096.58,0.72,277.7,"CloudFy","04/06/2023"
609,4,"Campo Grande (MS)","Brasilia (DF)","firstClass",949.99,0.72,277.7,"CloudFy","04/08/2023"
610,4,"Brasilia (DF)","Sao Paulo (SP)","premium",698.1,0.67,257.81,"CloudFy","04/13/2023"
610,4,"Sao Paulo (SP)","Brasilia (DF)","premium",602.12,0.67,257.81,"CloudFy","04/15/2023"
611,4,"Aracaju (SE)","Brasilia (DF)","firstClass",898.04,1.11,425.98,"FlyingDrops","04/20/2023"
611,4,"Brasilia (DF)","Aracaju (SE)","firstClass",1287.52,1.11,425.98,"FlyingDrops","04/22/2023"
612,4,"Aracaju (SE)","Rio de Janeiro (RJ)","firstClass",1189.86,1.55,597.61,"Rainbow","04/27/2023"
612,4,"Rio de Janeiro (RJ)","Aracaju (SE)","firstClass",1386.46,1.55,597.61,"Rainbow","04/30/2023"
613,4,"Recife (PE)","Aracaju (SE)","premium",932.22,1.44,555.74,"Rainbow","05/04/2023"
613,4,"Aracaju (SE)","Recife (PE)","premium",875.41,1.44,555.74,"Rainbow","05/08/2023"
614,4,"Aracaju (SE)","Rio de Janeiro (RJ)","firstClass",1190.94,1.55,597.61,"FlyingDrops","05/11/2023"
614,4,"Rio de Janeiro (RJ)","Aracaju (SE)","firstClass",1381.55,1.55,597.61,"FlyingDrops","05/13/2023"
615,4,"Aracaju (SE)","Natal (RN)","economic",332.1,0.46,176.33,"CloudFy","05/18/2023"
615,4,"Natal (RN)","Aracaju (SE)","economic",361.68,0.46,176.33,"CloudFy","05/21/2023"
616,4,"Recife (PE)","Florianopolis (SC)","firstClass",1371.83,1.76,676.53,"Rainbow","05/25/2023"
616,4,"Florianopolis (SC)","Recife (PE)","firstClass",1175.62,1.76,676.53,"Rainbow","05/29/2023"
617,4,"Recife (PE)","Aracaju (SE)","firstClass",1300.81,1.44,555.74,"FlyingDrops","06/01/2023"
617,4,"Aracaju (SE)","Recife (PE)","firstClass",1088.87,1.44,555.74,"FlyingDrops","06/03/2023"
618,4,"Recife (PE)","Rio de Janeiro (RJ)","economic",908.93,2.3,885.57,"Rainbow","06/08/2023"
618,4,"Rio de Janeiro (RJ)","Recife (PE)","economic",932.59,2.3,885.57,"Rainbow","06/11/2023"
619,4,"Brasilia (DF)","Rio de Janeiro (RJ)","premium",440.69,0.48,183.37,"Rainbow","06/15/2023"
619,4,"Rio de Janeiro (RJ)","Brasilia (DF)","premium",435.67,0.48,183.37,"Rainbow","06/19/2023"
620,4,"Brasilia (DF)","Sao Paulo (SP)","economic",538.95,0.67,257.81,"CloudFy","06/22/2023"
620,4,"Sao Paulo (SP)","Brasilia (DF)","economic",389.47,0.67,257.81,"CloudFy","06/25/2023"
621,4,"Recife (PE)","Brasilia (DF)","premium",573.61,0.63,242.21,"CloudFy","06/29/2023"
621,4,"Brasilia (DF)","Recife (PE)","premium",568.38,0.63,242.21,"CloudFy","07/03/2023"
622,4,"Aracaju (SE)","Recife (PE)","firstClass",1124.11,1.44,555.74,"CloudFy","07/06/2023"
622,4,"Recife (PE)","Aracaju (SE)","firstClass",1166.1,1.44,555.74,"CloudFy","07/07/2023"
623,4,"Recife (PE)","Natal (RN)","premium",474.6,0.58,222.67,"CloudFy","07/13/2023"
623,4,"Natal (RN)","Recife (PE)","premium",563.23,0.58,222.67,"CloudFy","07/17/2023"
624,5,"Brasilia (DF)","Salvador (BH)","economic",921.08,1.76,676.56,"Rainbow","09/26/2019"
624,5,"Salvador (BH)","Brasilia (DF)","economic",609.83,1.76,676.56,"Rainbow","09/28/2019"
625,5,"Brasilia (DF)","Salvador (BH)","firstClass",1665.24,1.76,676.56,"Rainbow","10/03/2019"
625,5,"Salvador (BH)","Brasilia (DF)","firstClass",1040.84,1.76,676.56,"Rainbow","10/06/2019"
626,5,"Aracaju (SE)","Salvador (BH)","premium",1289.05,2.16,830.86,"Rainbow","10/10/2019"
626,5,"Salvador (BH)","Aracaju (SE)","premium",1247.02,2.16,830.86,"Rainbow","10/11/2019"
627,5,"Brasilia (DF)","Sao Paulo (SP)","firstClass",893.65,0.67,257.81,"CloudFy","10/17/2019"
627,5,"Sao Paulo (SP)","Brasilia (DF)","firstClass",742.94,0.67,257.81,"CloudFy","10/19/2019"
628,5,"Recife (PE)","Natal (RN)","premium",488.73,0.58,222.67,"Rainbow","10/24/2019"
628,5,"Natal (RN)","Recife (PE)","premium",579.62,0.58,222.67,"Rainbow","10/25/2019"
629,5,"Brasilia (DF)","Natal (RN)","firstClass",1434.91,1.43,550.69,"Rainbow","10/31/2019"
629,5,"Natal (RN)","Brasilia (DF)","firstClass",1286.63,1.43,550.69,"Rainbow","11/01/2019"
630,5,"Aracaju (SE)","Sao Paulo (SP)","firstClass",730.43,1.02,392.76,"CloudFy","11/07/2019"
630,5,"Sao Paulo (SP)","Aracaju (SE)","firstClass",1186.15,1.02,392.76,"CloudFy","11/11/2019"
631,5,"Brasilia (DF)","Recife (PE)","economic",421.2,0.63,242.21,"Rainbow","11/14/2019"
631,5,"Recife (PE)","Brasilia (DF)","economic",439.38,0.63,242.21,"Rainbow","11/15/2019"
632,5,"Aracaju (SE)","Florianopolis (SC)","premium",1174.97,2.1,808.85,"CloudFy","11/21/2019"
632,5,"Florianopolis (SC)","Aracaju (SE)","premium",1149.53,2.1,808.85,"CloudFy","11/24/2019"
633,5,"Aracaju (SE)","Rio de Janeiro (RJ)","economic",717.04,1.55,597.61,"CloudFy","11/28/2019"
633,5,"Rio de Janeiro (RJ)","Aracaju (SE)","economic",796.42,1.55,597.61,"CloudFy","12/01/2019"
